order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating
1348,1409,Sushi World,cairo,2024-02-26 03:00:00,39.0,Burger,3,214,13,Wallet,4.0
1349,1117,Pasta Point,alex,2024-02-26 04:00:00,38.0,Pizza,2,291,4,Card,1.0
1350,1835,Sushi World,Cairo,2024-02-26 05:00:00,50.0,Burger,4,181,16,Card,5.0
1351,1786,Sushi World,,2024-02-26 06:00:00,50.0,Pasta,2,179,21,Cash,5.0
1352,1723,Kebab House,Giza,2024-02-26 07:00:00,41.0,Pizza,1,276,25,Card,2.0
1353,1224,Burger Town,alex,2024-02-26 08:00:00,45.0,Kebab,3,171,20,Wallet,4.0
1354,1531,Kebab House,alex,2024-02-26 09:00:00,41.0,Pizza,4,93,5,Card,3.0
1355,1112,Kebab House,CAIRO,2024-02-26 10:00:00,,Kebab,1,244,15,Wallet,1.0
1356,1139,Pizza Hub,Alex,2024-02-26 11:00:00,44.0,Kebab,1,245,10,Cash,2.0
1357,1558,Kebab House,CAIRO,2024-02-26 12:00:00,18.0,Sushi,3,151,9,Card,4.0
1358,1000,Pasta Point,CAIRO,2024-02-26 13:00:00,47.0,Sushi,4,253,14,Wallet,3.0
1359,1089,Pasta Point,Alex,2024-02-26 14:00:00,20.0,Burger,3,260,6,Card,4.0
1360,1653,Pizza Hub,Cairo,2024-02-26 15:00:00,38.0,Burger,3,251,22,Card,2.0
1361,1319,Burger Town,CAIRO,2024-02-26 16:00:00,24.0,Kebab,2,111,1,Card,3.0
1362,1549,Burger Town,CAIRO,2024-02-26 17:00:00,41.0,Pizza,2,50,11,Card,3.0
1363,1804,Kebab House,Giza,2024-02-26 18:00:00,34.0,Pasta,3,66,18,Cash,3.0
1364,1893,Kebab House,Alex,2024-02-26 19:00:00,15.0,Pasta,2,65,11,Wallet,3.0
1365,1138,Kebab House,cairo,2024-02-26 20:00:00,40.0,Pizza,1,58,15,Card,4.0
1366,1510,Burger Town,Cairo,2024-02-26 21:00:00,28.0,Pizza,3,298,5,Wallet,3.0
1367,1867,Sushi World,Cairo,2024-02-26 22:00:00,45.0,Sushi,4,230,2,Cash,4.0
1368,1844,Pasta Point,Alex,2024-02-26 23:00:00,35.0,Pasta,4,250,1,Wallet,3.0
1369,1258,Sushi World,alex,2024-02-27 00:00:00,39.0,Kebab,1,108,19,Wallet,3.0
1370,1672,Sushi World,alex,2024-02-27 01:00:00,23.0,Burger,4,168,4,Cash,2.0
1371,1901,Burger Town,Giza,2024-02-27 02:00:00,27.0,Sushi,4,186,10,Card,
1372,1689,Sushi World,Giza,2024-02-27 03:00:00,29.0,Pasta,34,189,25,Wallet,4.0
1373,1009,Pizza Hub,,2024-02-27 04:00:00,45.0,Pizza,1,168,24,Wallet,5.0
1374,1260,Kebab House,Giza,2024-02-27 05:00:00,55.0,Pasta,3,90,2,Card,2.0
1375,1918,Pizza Hub,Cairo,2024-02-27 06:00:00,25.0,Kebab,1,192,2,Card,4.0
1376,1649,Pasta Point,Cairo,2024-02-27 07:00:00,47.0,Sushi,3,115,21,Wallet,2.0
1377,1171,Kebab House,cairo,2024-02-27 08:00:00,8.0,Pizza,3,124,4,Cash,2.0
1378,1897,Sushi World,alex,2024-02-27 09:00:00,20.0,Kebab,2,60,21,Card,2.0
1379,1012,Pasta Point,Alex,2024-02-27 10:00:00,23.0,Burger,4,57,22,Card,1.0
1380,1167,Kebab House,CAIRO,2024-02-27 11:00:00,18.0,Sushi,1,232,10,Cash,4.0
1381,1641,Sushi World,alex,2024-02-27 12:00:00,15.0,Kebab,4,273,2,Wallet,2.0
1382,1595,Pizza Hub,CAIRO,2024-02-27 13:00:00,39.0,Kebab,2,183,12,Card,1.0
1383,1320,Kebab House,cairo,2024-02-27 14:00:00,32.0,Pizza,1,230,20,Wallet,1.0
1384,1318,Sushi World,cairo,2024-02-27 15:00:00,,Burger,2,197,7,Wallet,3.0
1385,1612,Pizza Hub,Giza,2024-02-27 16:00:00,43.0,Kebab,4,216,19,Wallet,3.0
1386,1328,Pasta Point,cairo,2024-02-27 17:00:00,38.0,Sushi,3,148,9,Cash,4.0
1387,1784,Pasta Point,cairo,2024-02-27 18:00:00,42.0,Kebab,2,121,1,Wallet,3.0
1388,1776,Pasta Point,CAIRO,2024-02-27 19:00:00,34.0,Pasta,2,291,3,Wallet,
1389,1970,Pasta Point,Giza,2024-02-27 20:00:00,219.0,Sushi,3,162,17,Card,1.0
1390,1910,Burger Town,cairo,2024-02-27 21:00:00,47.0,Sushi,4,156,18,Card,1.0
1391,1919,Kebab House,alex,2024-02-27 22:00:00,27.0,Kebab,2,83,3,Cash,4.0
1392,1549,Kebab House,cairo,2024-02-27 23:00:00,23.0,Pizza,4,106,19,Cash,3.0
1393,1418,Burger Town,Giza,2024-02-28 00:00:00,32.0,Sushi,3,166,25,Card,3.0
1394,1605,Sushi World,Alex,2024-02-28 01:00:00,24.0,Pasta,1,169,8,Card,4.0
1395,1094,Sushi World,Giza,2024-02-28 02:00:00,29.0,Pizza,2,196,15,Cash,5.0
1396,1816,Pasta Point,CAIRO,2024-02-28 03:00:00,39.0,Pizza,4,120,25,Wallet,3.0
1397,1580,Pizza Hub,Alex,2024-02-28 04:00:00,39.0,Pizza,3,208,5,Cash,2.0
1398,1317,Sushi World,alex,2024-02-28 05:00:00,24.0,Sushi,3,259,24,Wallet,3.0
1399,1955,Pizza Hub,Cairo,2024-02-28 06:00:00,29.0,Pizza,2,89,3,Card,5.0
1400,1235,Kebab House,Giza,2024-02-28 07:00:00,47.0,Kebab,1,191,8,Card,1.0
1401,1945,Pizza Hub,CAIRO,2024-02-28 08:00:00,40.0,Pizza,2,152,26,Card,1.0
1402,1333,Kebab House,alex,2024-02-28 09:00:00,59.0,Pasta,4,173,12,Wallet,1.0
1403,1884,Burger Town,Alex,2024-02-28 10:00:00,49.0,Burger,3,294,8,Cash,3.0
1404,1375,Burger Town,alex,2024-02-28 11:00:00,48.0,Pasta,1,172,5,Wallet,1.0
1405,1458,Pasta Point,Giza,2024-02-28 12:00:00,,Sushi,4,149,20,Cash,
1406,1136,Sushi World,cairo,2024-02-28 13:00:00,44.0,Pizza,2,258,18,Cash,5.0
1407,1929,Pasta Point,Giza,2024-02-28 14:00:00,34.0,Pizza,3,214,13,Cash,3.0
1408,1587,Kebab House,Cairo,2024-02-28 15:00:00,28.0,Kebab,2,221,20,Card,2.0
1409,1994,Pasta Point,Giza,2024-02-28 16:00:00,37.0,Pizza,1,186,14,Cash,3.0
1410,1546,Pizza Hub,Alex,2024-02-28 17:00:00,46.0,Pasta,1,107,2,Card,1.0
1411,1512,Kebab House,Alex,2024-02-28 18:00:00,41.0,Sushi,1,197,4,Cash,3.0
1412,1295,Burger Town,Giza,2024-02-28 19:00:00,24.0,Burger,1,158,20,Cash,
1413,1319,Sushi World,Alex,2024-02-28 20:00:00,43.0,Pizza,1,170,17,Card,3.0
1414,1917,Kebab House,cairo,2024-02-28 21:00:00,27.0,Burger,2,141,13,Card,3.0
1415,1571,Kebab House,alex,2024-02-28 22:00:00,37.0,Pizza,1,99,15,Wallet,2.0
1416,1831,Pizza Hub,Giza,2024-02-28 23:00:00,31.0,Sushi,1,197,13,Cash,5.0
1417,1348,Sushi World,cairo,2024-02-29 00:00:00,32.0,Pasta,3,154,8,Card,4.0
1418,1839,Burger Town,alex,2024-02-29 01:00:00,44.0,Sushi,1,213,14,Wallet,4.0
1419,1778,Kebab House,alex,2024-02-29 02:00:00,22.0,Burger,3,166,6,Wallet,5.0
1420,1872,Kebab House,,2024-02-29 03:00:00,58.0,Pizza,3,76,13,Card,4.0
1421,1228,Pizza Hub,CAIRO,2024-02-29 04:00:00,13.0,Burger,3,249,5,Cash,1.0
1422,1269,Pasta Point,Giza,2024-02-29 05:00:00,27.0,Pasta,2,81,20,Wallet,4.0
1423,1827,Burger Town,alex,2024-02-29 06:00:00,39.0,Sushi,2,50,14,Cash,1.0
1424,1797,Sushi World,alex,2024-02-29 07:00:00,42.0,Burger,4,66,19,Cash,5.0
1425,1290,Kebab House,Alex,2024-02-29 08:00:00,33.0,Burger,4,298,7,Wallet,4.0
1426,1724,Kebab House,alex,2024-02-29 09:00:00,34.0,Pasta,3,186,1,Card,4.0
1427,1164,Burger Town,cairo,2024-02-29 10:00:00,39.0,Pizza,2,133,7,Cash,1.0
1428,1004,Pasta Point,alex,2024-02-29 11:00:00,,Burger,1,94,0,Card,1.0
1429,1850,Kebab House,CAIRO,2024-02-29 12:00:00,51.0,Pasta,4,273,25,Wallet,3.0
1430,1378,Burger Town,Giza,2024-02-29 13:00:00,45.0,Pizza,2,115,16,Cash,2.0
1431,1077,Pizza Hub,Giza,2024-02-29 14:00:00,45.0,Pizza,1,81,18,Card,
1432,1409,Pasta Point,alex,2024-02-29 15:00:00,23.0,Sushi,1,94,4,Card,2.0
1433,1573,Sushi World,Cairo,2024-02-29 16:00:00,34.0,Pasta,2,58,29,Cash,2.0
1434,1131,Kebab House,Cairo,2024-02-29 17:00:00,31.0,Pizza,4,79,21,Card,4.0
1435,1600,Burger Town,cairo,2024-02-29 18:00:00,22.0,Sushi,2,133,19,Card,1.0
1436,1748,Pizza Hub,Cairo,2024-02-29 19:00:00,39.0,Kebab,4,215,15,Wallet,3.0
1437,1041,Sushi World,cairo,2024-02-29 20:00:00,28.0,Pasta,3,109,6,Wallet,5.0
1438,1088,Burger Town,Alex,2024-02-29 21:00:00,42.0,Kebab,2,50,6,Card,4.0
1439,1401,Burger Town,cairo,2024-02-29 22:00:00,22.0,Pizza,2,298,17,Card,4.0
1440,1295,Sushi World,Cairo,2024-02-29 23:00:00,55.0,Pasta,4,54,17,Cash,5.0
1441,1839,Pizza Hub,alex,2024-03-01 00:00:00,24.0,Sushi,29,112,1,Wallet,2.0
1442,1294,Pizza Hub,Alex,2024-03-01 01:00:00,37.0,Pizza,2,276,14,Cash,3.0
1443,1615,Pasta Point,Cairo,2024-03-01 02:00:00,44.0,Pasta,1,213,13,Card,2.0
1444,1525,Kebab House,cairo,2024-03-01 03:00:00,28.0,Pasta,1,114,17,Cash,5.0
1445,1799,Sushi World,CAIRO,2024-03-01 04:00:00,45.0,Kebab,1,127,28,Card,5.0
1446,1690,Sushi World,Giza,2024-03-01 05:00:00,20.0,Pizza,3,250,8,Wallet,3.0
1447,1636,Sushi World,Cairo,2024-03-01 06:00:00,52.0,Sushi,3,271,13,Wallet,5.0
1448,1421,Pizza Hub,,2024-03-01 07:00:00,,Sushi,4,201,4,Card,5.0
1449,1864,Kebab House,Alex,2024-03-01 08:00:00,27.0,Pizza,3,181,10,Wallet,3.0
1450,1022,Pasta Point,Cairo,2024-03-01 09:00:00,31.0,Pizza,1,163,7,Card,4.0
1451,1574,Burger Town,Cairo,2024-03-01 10:00:00,44.0,Burger,2,255,4,Cash,2.0
1452,1142,Burger Town,Giza,2024-03-01 11:00:00,27.0,Kebab,3,266,28,Card,4.0
1453,1992,Sushi World,cairo,2024-03-01 12:00:00,26.0,Pizza,3,245,10,Cash,
1454,1664,Kebab House,CAIRO,2024-03-01 13:00:00,32.0,Pizza,1,74,4,Card,2.0
1455,1144,Pizza Hub,,2024-03-01 14:00:00,20.0,Burger,3,251,16,Wallet,4.0
1456,1224,Kebab House,cairo,2024-03-01 15:00:00,56.0,Burger,4,276,21,Card,3.0
1457,1502,Kebab House,Alex,2024-03-01 16:00:00,28.0,Pasta,2,296,3,Card,
1458,1961,Pizza Hub,,2024-03-01 17:00:00,44.0,Sushi,1,184,14,Card,1.0
1459,1973,Sushi World,Giza,2024-03-01 18:00:00,37.0,Kebab,4,283,18,Wallet,4.0
1460,1820,Kebab House,,2024-03-01 19:00:00,23.0,Pasta,1,190,21,Card,5.0
1461,1615,Burger Town,alex,2024-03-01 20:00:00,,Pizza,4,245,1,Wallet,2.0
1462,1103,Pizza Hub,CAIRO,2024-03-01 21:00:00,44.0,Burger,2,291,23,Card,1.0
1463,1946,Pasta Point,Giza,2024-03-01 22:00:00,32.0,Sushi,2,92,16,Cash,5.0
1464,1038,Sushi World,Cairo,2024-03-01 23:00:00,49.0,Pasta,4,106,11,Card,
1465,1946,Pizza Hub,CAIRO,2024-03-02 00:00:00,47.0,Sushi,4,213,24,Cash,4.0
1466,1197,Pasta Point,cairo,2024-03-02 01:00:00,46.0,Burger,4,297,23,Wallet,5.0
1467,1645,Pasta Point,Giza,2024-03-02 02:00:00,29.0,Pasta,4,191,16,Wallet,4.0
1468,1578,Kebab House,CAIRO,2024-03-02 03:00:00,22.0,Pasta,4,259,9,Card,5.0
1469,1390,Kebab House,Cairo,2024-03-02 04:00:00,27.0,Sushi,4,121,27,Wallet,2.0
1470,1178,Kebab House,alex,2024-03-02 05:00:00,37.0,Burger,2,273,24,Card,3.0
1471,1967,Pizza Hub,Alex,2024-03-02 06:00:00,41.0,Pizza,4,76,17,Wallet,3.0
1472,1553,Pizza Hub,Alex,2024-03-02 07:00:00,8.0,Pasta,3,177,18,Cash,1.0
1473,1447,Sushi World,Cairo,2024-03-02 08:00:00,34.0,Pizza,2,155,17,Wallet,5.0
1474,1499,Kebab House,Cairo,2024-03-02 09:00:00,36.0,Burger,1,214,12,Cash,4.0
1475,1014,Pasta Point,Alex,2024-03-02 10:00:00,31.0,Pasta,2,264,13,Card,2.0
1476,1622,Burger Town,alex,2024-03-02 11:00:00,50.0,Pasta,1,120,23,Card,2.0
1477,1668,Sushi World,CAIRO,2024-03-02 12:00:00,40.0,Pizza,1,253,15,Card,2.0
1478,1288,Pizza Hub,Alex,2024-03-02 13:00:00,50.0,Kebab,3,202,17,Cash,3.0
1479,1477,Sushi World,,2024-03-02 14:00:00,32.0,Pizza,4,116,25,Card,4.0
1480,1230,Sushi World,Giza,2024-03-02 15:00:00,46.0,Pizza,4,139,17,Card,2.0
1481,1922,Sushi World,cairo,2024-03-02 16:00:00,54.0,Kebab,2,53,15,Cash,2.0
1482,1419,Sushi World,alex,2024-03-02 17:00:00,50.0,Burger,4,155,16,Wallet,1.0
1483,1156,Burger Town,alex,2024-03-02 18:00:00,21.0,Burger,3,277,6,Card,5.0
1484,1549,Kebab House,Giza,2024-03-02 19:00:00,31.0,Pasta,2,128,11,Wallet,5.0
1485,1440,Pasta Point,,2024-03-02 20:00:00,30.0,Sushi,2,145,1,Wallet,5.0
1486,1096,Sushi World,Cairo,2024-03-02 21:00:00,40.0,Sushi,2,142,9,Card,1.0
1487,1996,Sushi World,Alex,2024-03-02 22:00:00,43.0,Pasta,4,123,4,Card,3.0
1488,1410,Sushi World,CAIRO,2024-03-02 23:00:00,24.0,Sushi,4,262,20,Cash,
1489,1950,Kebab House,alex,2024-03-03 00:00:00,35.0,Pizza,4,175,2,Cash,2.0
1490,1288,Pizza Hub,alex,2024-03-03 01:00:00,10.0,Pizza,2,295,18,Card,4.0
1491,1253,Pizza Hub,Giza,2024-03-03 02:00:00,52.0,Kebab,2,65,12,Wallet,2.0
1492,1195,Burger Town,Alex,2024-03-03 03:00:00,28.0,Kebab,1,288,11,Cash,2.0
1493,1597,Pizza Hub,alex,2024-03-03 04:00:00,35.0,Pasta,1,196,2,Cash,4.0
1494,1833,Sushi World,CAIRO,2024-03-03 05:00:00,31.0,Pasta,4,206,5,Card,5.0
1495,1521,Sushi World,Giza,2024-03-03 06:00:00,48.0,Pasta,2,165,13,Card,1.0
1496,1516,Sushi World,CAIRO,2024-03-03 07:00:00,0.0,Pizza,4,228,3,Card,3.0
1497,1634,Burger Town,Alex,2024-03-03 08:00:00,34.0,Sushi,4,67,12,Card,2.0
1498,1841,Sushi World,alex,2024-03-03 09:00:00,33.0,Pasta,1,235,18,Cash,2.0
1499,1864,Pizza Hub,cairo,2024-03-03 10:00:00,29.0,Pasta,3,221,17,Cash,3.0
1500,1117,Kebab House,alex,2024-03-03 11:00:00,55.0,Pizza,4,298,28,Cash,1.0
1501,1805,Kebab House,,2024-03-03 12:00:00,24.0,Pizza,3,65,2,Wallet,2.0
1502,1908,Pasta Point,alex,2024-03-03 13:00:00,44.0,Pizza,3,242,19,Cash,3.0
1503,1158,Pizza Hub,alex,2024-03-03 14:00:00,39.0,Sushi,2,289,5,Cash,2.0
1504,1814,Sushi World,Cairo,2024-03-03 15:00:00,50.0,Pasta,2,179,15,Card,5.0
1505,1227,Kebab House,alex,2024-03-03 16:00:00,26.0,Burger,4,105,19,Cash,5.0
1506,1876,Pizza Hub,alex,2024-03-03 17:00:00,26.0,Burger,1,128,23,Cash,2.0
1507,1215,Kebab House,CAIRO,2024-03-03 18:00:00,48.0,Pasta,1,152,2,Cash,2.0
1508,1947,Sushi World,cairo,2024-03-03 19:00:00,40.0,Pasta,4,77,11,Card,5.0
1509,1695,Kebab House,CAIRO,2024-03-03 20:00:00,16.0,Pasta,4,242,18,Cash,2.0
1510,1014,Pasta Point,CAIRO,2024-03-03 21:00:00,28.0,Pasta,1,54,18,Cash,1.0
1511,1156,Pasta Point,Giza,2024-03-03 22:00:00,39.0,Sushi,3,155,23,Wallet,1.0
1512,1647,Kebab House,Cairo,2024-03-03 23:00:00,45.0,Burger,4,71,3,Wallet,4.0
1513,1260,Pizza Hub,CAIRO,2024-03-04 00:00:00,26.0,Kebab,3,166,0,Wallet,1.0
1514,1156,Pizza Hub,Alex,2024-03-04 01:00:00,0.0,Burger,4,149,1,Wallet,2.0
1515,1046,Pizza Hub,Alex,2024-03-04 02:00:00,41.0,Burger,4,287,12,Card,2.0
1516,1323,Kebab House,alex,2024-03-04 03:00:00,20.0,Pizza,3,62,29,Wallet,3.0
1517,1843,Pizza Hub,Giza,2024-03-04 04:00:00,10.0,Pasta,3,114,25,Cash,1.0
1518,1684,Sushi World,Cairo,2024-03-04 05:00:00,1.0,Pasta,1,193,28,Wallet,5.0
1519,1129,Pasta Point,Cairo,2024-03-04 06:00:00,44.0,Pasta,4,296,12,Card,5.0
1520,1410,Sushi World,alex,2024-03-04 07:00:00,36.0,Pizza,2,282,29,Wallet,4.0
1521,1094,Pizza Hub,Alex,2024-03-04 08:00:00,32.0,Sushi,2,135,1,Wallet,3.0
1522,1626,Sushi World,cairo,2024-03-04 09:00:00,51.0,Sushi,4,113,29,Card,5.0
1523,1754,Pizza Hub,Giza,2024-03-04 10:00:00,42.0,Kebab,4,81,18,Card,4.0
1524,1931,Kebab House,,2024-03-04 11:00:00,54.0,Sushi,4,129,21,Card,1.0
1525,1291,Sushi World,Giza,2024-03-04 12:00:00,18.0,Sushi,3,100,23,Card,3.0
1526,1793,Kebab House,Alex,2024-03-04 13:00:00,34.0,Pasta,2,128,15,Card,3.0
1527,1810,Kebab House,Alex,2024-03-04 14:00:00,15.0,Burger,2,235,11,Card,2.0
1528,1282,Burger Town,cairo,2024-03-04 15:00:00,32.0,Sushi,2,223,0,Cash,1.0
1529,1068,Pizza Hub,cairo,2024-03-04 16:00:00,32.0,Sushi,4,229,8,Wallet,3.0
1530,1659,Pasta Point,Cairo,2024-03-04 17:00:00,42.0,Pizza,3,155,16,Wallet,
1531,1010,Pizza Hub,Giza,2024-03-04 18:00:00,35.0,Kebab,4,294,9,Card,5.0
1532,1253,Pasta Point,Giza,2024-03-04 19:00:00,42.0,Pizza,1,112,17,Card,1.0
1533,1841,Pizza Hub,Alex,2024-03-04 20:00:00,43.0,Pasta,1,125,18,Cash,1.0
1534,1871,Kebab House,Cairo,2024-03-04 21:00:00,60.0,Burger,2,109,6,Cash,3.0
1535,1549,Sushi World,,2024-03-04 22:00:00,31.0,Kebab,4,114,24,Card,3.0
1536,1133,Sushi World,Giza,2024-03-04 23:00:00,23.0,Pizza,1,166,18,Cash,3.0
1537,1711,Burger Town,Cairo,2024-03-05 00:00:00,37.0,Sushi,1,130,23,Cash,4.0
1538,1022,Pasta Point,Cairo,2024-03-05 01:00:00,25.0,Sushi,4,154,14,Card,2.0
1539,1814,Pasta Point,Alex,2024-03-05 02:00:00,52.0,Kebab,3,177,8,Card,3.0
1540,1345,Pasta Point,Cairo,2024-03-05 03:00:00,31.0,Sushi,4,232,9,Card,2.0
1541,1301,Kebab House,cairo,2024-03-05 04:00:00,28.0,Pizza,4,292,22,Card,2.0
1542,1362,Pasta Point,cairo,2024-03-05 05:00:00,29.0,Pizza,3,234,19,Wallet,1.0
1543,1395,Sushi World,CAIRO,2024-03-05 06:00:00,43.0,Sushi,2,291,19,Wallet,5.0
1544,1217,Kebab House,Alex,2024-03-05 07:00:00,33.0,Sushi,2,269,3,Card,5.0
1545,1140,Pizza Hub,alex,2024-03-05 08:00:00,,Pasta,2,120,5,Cash,4.0
1546,1615,Pasta Point,CAIRO,2024-03-05 09:00:00,,Burger,3,250,3,Card,4.0
1547,1957,Pasta Point,cairo,2024-03-05 10:00:00,24.0,Kebab,1,135,4,Wallet,5.0
1548,1209,Pizza Hub,CAIRO,2024-03-05 11:00:00,35.0,Pizza,3,203,8,Cash,5.0
1549,1984,Pasta Point,Alex,2024-03-05 12:00:00,,Kebab,4,294,11,Wallet,1.0
1550,1992,Pizza Hub,Alex,2024-03-05 13:00:00,15.0,Pasta,3,189,22,Card,1.0
1551,1622,Kebab House,Cairo,2024-03-05 14:00:00,40.0,Pizza,1,120,7,Wallet,5.0
1552,1615,Sushi World,Giza,2024-03-05 15:00:00,22.0,Pasta,1,95,20,Wallet,3.0
1553,1827,Pizza Hub,,2024-03-05 16:00:00,44.0,Pasta,4,96,4,Wallet,3.0
1554,1682,Burger Town,Alex,2024-03-05 17:00:00,23.0,Sushi,2,128,28,Cash,1.0
1555,1459,Pizza Hub,cairo,2024-03-05 18:00:00,43.0,Kebab,1,215,10,Wallet,2.0
1556,1355,Pasta Point,alex,2024-03-05 19:00:00,48.0,Kebab,1,198,22,Cash,5.0
1557,1323,Kebab House,cairo,2024-03-05 20:00:00,45.0,Sushi,1,191,10,Card,4.0
1558,1132,Kebab House,Cairo,2024-03-05 21:00:00,38.0,Kebab,4,179,12,Card,3.0
1559,1887,Pizza Hub,alex,2024-03-05 22:00:00,32.0,Sushi,1,249,13,Wallet,2.0
1560,1804,Sushi World,Alex,2024-03-05 23:00:00,28.0,Pizza,2,176,27,Cash,3.0
1561,1839,Burger Town,cairo,2024-03-06 00:00:00,52.0,Pasta,4,158,7,Card,2.0
1562,1126,Kebab House,Alex,2024-03-06 01:00:00,26.0,Pasta,2,168,24,Cash,5.0
1563,1105,Pasta Point,alex,2024-03-06 02:00:00,22.0,Kebab,1,247,29,Cash,5.0
1564,1603,Pasta Point,alex,2024-03-06 03:00:00,42.0,Burger,1,278,17,Wallet,5.0
1565,1798,Sushi World,cairo,2024-03-06 04:00:00,25.0,Pasta,2,150,18,Wallet,1.0
1566,1377,Kebab House,Alex,2024-03-06 05:00:00,23.0,Sushi,4,298,11,Cash,2.0
1567,1904,Pizza Hub,CAIRO,2024-03-06 06:00:00,17.0,Burger,4,210,11,Cash,4.0
1568,1050,Pasta Point,Alex,2024-03-06 07:00:00,29.0,Burger,2,282,17,Wallet,4.0
1569,1028,Sushi World,,2024-03-06 08:00:00,34.0,Pasta,1,55,9,Cash,5.0
1570,1461,Kebab House,Alex,2024-03-06 09:00:00,37.0,Pasta,3,293,6,Wallet,4.0
1571,1295,Kebab House,Cairo,2024-03-06 10:00:00,46.0,Pasta,2,267,27,Cash,3.0
1572,1296,Kebab House,CAIRO,2024-03-06 11:00:00,41.0,Sushi,2,175,17,Wallet,2.0
1573,1725,Kebab House,Giza,2024-03-06 12:00:00,32.0,Burger,2,152,11,Cash,2.0
1574,1778,Kebab House,Cairo,2024-03-06 13:00:00,32.0,Kebab,1,282,13,Wallet,2.0
1575,1406,Pasta Point,Giza,2024-03-06 14:00:00,41.0,Sushi,4,86,14,Cash,3.0
1576,1768,Sushi World,cairo,2024-03-06 15:00:00,50.0,Pizza,1,191,15,Card,1.0
1577,1813,Kebab House,Giza,2024-03-06 16:00:00,36.0,Pasta,2,86,1,Card,3.0
1578,1612,Burger Town,Alex,2024-03-06 17:00:00,29.0,Burger,1,57,29,Cash,2.0
1579,1404,Burger Town,Giza,2024-03-06 18:00:00,23.0,Sushi,1,280,29,Card,2.0
1580,1345,Sushi World,alex,2024-03-06 19:00:00,17.0,Pizza,2,126,17,Cash,2.0
1581,1621,Pizza Hub,Cairo,2024-03-06 20:00:00,42.0,Sushi,1,190,11,Cash,4.0
1582,1419,Pizza Hub,Cairo,2024-03-06 21:00:00,41.0,Sushi,3,89,15,Card,1.0
1583,1181,Pizza Hub,Giza,2024-03-06 22:00:00,41.0,Kebab,1,156,12,Cash,
1584,1982,Burger Town,Cairo,2024-03-06 23:00:00,33.0,Kebab,1,141,19,Wallet,2.0
1585,1824,Pizza Hub,alex,2024-03-07 00:00:00,51.0,Sushi,4,235,16,Cash,5.0
1586,1000,Pasta Point,Cairo,2024-03-07 01:00:00,29.0,Pizza,4,67,17,Cash,1.0
1587,1830,Kebab House,Giza,2024-03-07 02:00:00,46.0,Burger,2,106,2,Card,5.0
1588,1949,Burger Town,CAIRO,2024-03-07 03:00:00,34.0,Burger,2,132,22,Wallet,1.0
1589,1566,Sushi World,CAIRO,2024-03-07 04:00:00,27.0,Pasta,4,215,9,Cash,2.0
1590,1370,Sushi World,cairo,2024-03-07 05:00:00,42.0,Pasta,3,81,0,Cash,1.0
1591,1935,Kebab House,Cairo,2024-03-07 06:00:00,39.0,Burger,1,263,5,Cash,1.0
1592,1910,Burger Town,Giza,2024-03-07 07:00:00,39.0,Sushi,3,243,2,Cash,2.0
1593,1660,Pizza Hub,Cairo,2024-03-07 08:00:00,35.0,Sushi,3,254,18,Cash,5.0
1594,1430,Pizza Hub,Alex,2024-03-07 09:00:00,34.0,Kebab,4,264,3,Cash,5.0
1595,1968,Pasta Point,alex,2024-03-07 10:00:00,63.0,Kebab,2,74,28,Wallet,4.0
1596,1308,Pasta Point,Cairo,2024-03-07 11:00:00,49.0,Pasta,1,269,19,Wallet,5.0
1597,1136,Pizza Hub,Cairo,2024-03-07 12:00:00,43.0,Burger,2,235,22,Cash,5.0
1598,1201,Sushi World,CAIRO,2024-03-07 13:00:00,,Sushi,3,252,2,Cash,1.0
1599,1435,Sushi World,alex,2024-03-07 14:00:00,47.0,Burger,3,82,7,Card,4.0
1600,1312,Pasta Point,Giza,2024-03-07 15:00:00,41.0,Pizza,2,137,7,Wallet,2.0
1601,1116,Kebab House,Cairo,2024-03-07 16:00:00,35.0,Burger,2,243,26,Wallet,2.0
1602,1665,Pizza Hub,CAIRO,2024-03-07 17:00:00,31.0,Pizza,4,207,28,Cash,3.0
1603,1936,Pasta Point,cairo,2024-03-07 18:00:00,34.0,Kebab,2,258,6,Wallet,4.0
1604,1802,Pasta Point,alex,2024-03-07 19:00:00,-3.0,Kebab,2,153,1,Wallet,1.0
1605,1574,Pizza Hub,CAIRO,2024-03-07 20:00:00,37.0,Pasta,4,83,20,Card,3.0
1606,1243,Pizza Hub,CAIRO,2024-03-07 21:00:00,29.0,Burger,2,151,5,Card,3.0
1607,1536,Sushi World,CAIRO,2024-03-07 22:00:00,54.0,Burger,3,176,27,Wallet,2.0
1608,1601,Kebab House,Cairo,2024-03-07 23:00:00,35.0,Pizza,2,263,15,Wallet,5.0
1609,1074,Kebab House,Cairo,2024-03-08 00:00:00,20.0,Kebab,1,118,9,Wallet,1.0
1610,1805,Pizza Hub,cairo,2024-03-08 01:00:00,34.0,Pizza,3,225,3,Cash,4.0
1611,1385,Burger Town,Alex,2024-03-08 02:00:00,22.0,Kebab,4,89,12,Card,3.0
1612,1902,Pasta Point,Alex,2024-03-08 03:00:00,40.0,Pizza,3,228,9,Cash,1.0
1613,1209,Pasta Point,Alex,2024-03-08 04:00:00,38.0,Kebab,4,129,20,Card,2.0
